2/27/08 11:25	12.16213862
2/27/08 11:39	12.07701334
2/27/08 11:51	12.07057688
2/27/08 12:01	12.26745881
2/27/08 12:10	12.07077366
2/27/08 12:27	12.13654036
2/27/08 12:39	12.19897814
2/27/08 12:51	12.13022689
2/27/08 13:04	12.1205107
2/27/08 13:13	12.15012662
2/27/08 13:25	12.0715362
2/27/08 13:40	11.98641091
2/27/08 13:52	11.95373664
2/27/08 13:59	12.07188057
2/27/08 14:11	12.15071697
2/27/08 14:18	12.052399
2/27/08 14:26	12.15086456
2/27/08 14:35	12.06241036
2/27/08 14:47	12.13796704
2/27/08 15:02	12.17747134
2/27/08 15:14	12.10216063
2/27/08 15:23	12.19081162
2/27/08 15:37	12.09255514
2/27/08 15:48	12.00411323
2/27/08 15:57	12.11244257
2/27/08 16:14	12.00766354
