2/27/2008	7:09	11.51670499
2/27/2008	7:19	11.71358692
2/27/2008	7:23	11.91041967
2/27/2008	7:28	12.14660912
2/27/2008	7:33	12.2844068
2/27/2008	7:38	12.57963131
2/27/2008	7:43	12.44849148
2/27/2008	7:52	12.48138713
2/27/2008	8:02	12.6323529
2/27/2008	8:14	12.77678383
2/27/2008	8:26	12.6981934
2/27/2008	8:38	12.8655824
2/27/2008	8:48	12.97391174
2/27/2008	8:55	13.21012579
2/27/2008	9:05	12.92160832
2/27/2008	9:17	12.93485021
2/27/2008	9:24	13.03331578
2/27/2008	9:31	13.28264053
2/27/2008	9:43	13.08598817
2/27/2008	9:55	13.16154485
2/27/2008	10:07	13.25677989
2/27/2008	10:20	13.30937849
2/27/2008	10:32	12.93561275
2/27/2008	10:46	13.2112573
2/27/2008	10:48	13.34903038
2/27/2008	11:01	13.09333476
2/27/2008	11:10	13.13278986
2/27/2008	11:20	13.27719618
2/27/2008	11:29	13.3691269
2/27/2008	11:39	13.22491736
2/27/2008	11:54	13.25130275
2/27/2008	12:06	13.15303397
2/27/2008	12:15	12.88747457
2/27/2008	12:27	12.82528277
2/27/2008	12:37	12.83850007
2/27/2008	12:42	12.97629774
2/27/2008	12:51	13.27813091
2/27/2008	13:06	13.17988672
2/27/2008	13:18	13.12425437
2/27/2008	13:28	13.20306618
2/27/2008	13:40	13.12775548
2/27/2008	13:51	13.15410808
2/27/2008	14:04	13.10176365
2/27/2008	14:20	13.19375586
2/27/2008	14:28	12.56413461
2/27/2008	14:30	12.93804794
2/27/2008	14:38	13.09554857
2/27/2008	14:47	13.11532532
2/27/2008	14:57	12.99079413
2/27/2008	15:07	12.93841691
2/27/2008	15:16	13.17465556
2/27/2008	15:28	12.92879912
2/27/2008	15:40	13.03715306
2/27/2008	15:55	12.97170613
2/27/2008	16:07	13.07678034
2/27/2008	16:14	12.97846236
